image_id,image_path,concept_id,concept_name,unique_id,split
7734,images_THINGS/object_images/dumbwaiter/dumbwaiter_16s.jpg,531,dumbwaiter,dumbwaiter,train
7735,images_THINGS/object_images/dumbwaiter/dumbwaiter_17s.jpg,531,dumbwaiter,dumbwaiter,train
7736,images_THINGS/object_images/dumpling/dumpling_01b.jpg,532,dumpling,dumpling,val
7737,images_THINGS/object_images/dumpling/dumpling_02s.jpg,532,dumpling,dumpling,train
7738,images_THINGS/object_images/dumpling/dumpling_03s.jpg,532,dumpling,dumpling,train
7739,images_THINGS/object_images/dumpling/dumpling_04s.jpg,532,dumpling,dumpling,test
7740,images_THINGS/object_images/dumpling/dumpling_05s.jpg,532,dumpling,dumpling,test
7741,images_THINGS/object_images/dumpling/dumpling_06s.jpg,532,dumpling,dumpling,train
7742,images_THINGS/object_images/dumpling/dumpling_07s.jpg,532,dumpling,dumpling,train
7743,images_THINGS/object_images/dumpling/dumpling_08s.jpg,532,dumpling,dumpling,train
7744,images_THINGS/object_images/dumpling/dumpling_09s.jpg,532,dumpling,dumpling,val
7745,images_THINGS/object_images/dumpling/dumpling_10s.jpg,532,dumpling,dumpling,train
7746,images_THINGS/object_images/dumpling/dumpling_11s.jpg,532,dumpling,dumpling,train
7747,images_THINGS/object_images/dumpling/dumpling_12s.jpg,532,dumpling,dumpling,train
7748,images_THINGS/object_images/dumpling/dumpling_13s.jpg,532,dumpling,dumpling,train
7749,images_THINGS/object_images/dumpster/dumpster_01b.jpg,533,dumpster,dumpster,train
7750,images_THINGS/object_images/dumpster/dumpster_02s.jpg,533,dumpster,dumpster,train
7751,images_THINGS/object_images/dumpster/dumpster_03s.jpg,533,dumpster,dumpster,train
7752,images_THINGS/object_images/dumpster/dumpster_04s.jpg,533,dumpster,dumpster,train
7753,images_THINGS/object_images/dumpster/dumpster_05s.jpg,533,dumpster,dumpster,train
7754,images_THINGS/object_images/dumpster/dumpster_06s.jpg,533,dumpster,dumpster,val
7755,images_THINGS/object_images/dumpster/dumpster_07s.jpg,533,dumpster,dumpster,train
7756,images_THINGS/object_images/dumpster/dumpster_08s.jpg,533,dumpster,dumpster,train
7757,images_THINGS/object_images/dumpster/dumpster_09s.jpg,533,dumpster,dumpster,train
7758,images_THINGS/object_images/dumpster/dumpster_10s.jpg,533,dumpster,dumpster,test
7759,images_THINGS/object_images/dumpster/dumpster_11s.jpg,533,dumpster,dumpster,val
7760,images_THINGS/object_images/dumpster/dumpster_12s.jpg,533,dumpster,dumpster,train
7761,images_THINGS/object_images/dumpster/dumpster_13s.jpg,533,dumpster,dumpster,train
7762,images_THINGS/object_images/dumpster/dumpster_14s.jpg,533,dumpster,dumpster,train
7763,images_THINGS/object_images/duster/duster_01s.jpg,534,duster,duster,test
7764,images_THINGS/object_images/duster/duster_02s.jpg,534,duster,duster,train
7765,images_THINGS/object_images/duster/duster_03s.jpg,534,duster,duster,train
7766,images_THINGS/object_images/duster/duster_04s.jpg,534,duster,duster,train
7767,images_THINGS/object_images/duster/duster_05s.jpg,534,duster,duster,train
7768,images_THINGS/object_images/duster/duster_06s.jpg,534,duster,duster,test
7769,images_THINGS/object_images/duster/duster_07s.jpg,534,duster,duster,val
7770,images_THINGS/object_images/duster/duster_08s.jpg,534,duster,duster,val
7771,images_THINGS/object_images/duster/duster_09s.jpg,534,duster,duster,train
7772,images_THINGS/object_images/duster/duster_10s.jpg,534,duster,duster,train
7773,images_THINGS/object_images/duster/duster_11s.jpg,534,duster,duster,train
7774,images_THINGS/object_images/duster/duster_12s.jpg,534,duster,duster,train
7775,images_THINGS/object_images/dustpan/dustpan_01b.jpg,535,dustpan,dustpan,train
7776,images_THINGS/object_images/dustpan/dustpan_02n.jpg,535,dustpan,dustpan,test
7777,images_THINGS/object_images/dustpan/dustpan_03n.jpg,535,dustpan,dustpan,val
7778,images_THINGS/object_images/dustpan/dustpan_04n.jpg,535,dustpan,dustpan,train
7779,images_THINGS/object_images/dustpan/dustpan_05s.jpg,535,dustpan,dustpan,train
7780,images_THINGS/object_images/dustpan/dustpan_06s.jpg,535,dustpan,dustpan,train
7781,images_THINGS/object_images/dustpan/dustpan_07s.jpg,535,dustpan,dustpan,val
7782,images_THINGS/object_images/dustpan/dustpan_08s.jpg,535,dustpan,dustpan,test
7783,images_THINGS/object_images/dustpan/dustpan_09s.jpg,535,dustpan,dustpan,train
7784,images_THINGS/object_images/dustpan/dustpan_10s.jpg,535,dustpan,dustpan,train
7785,images_THINGS/object_images/dustpan/dustpan_11s.jpg,535,dustpan,dustpan,train
7786,images_THINGS/object_images/dustpan/dustpan_12s.jpg,535,dustpan,dustpan,train
7787,images_THINGS/object_images/dustpan/dustpan_13n.jpg,535,dustpan,dustpan,train
7788,images_THINGS/object_images/dynamite/dynamite_01b.jpg,536,dynamite,dynamite,train
7789,images_THINGS/object_images/dynamite/dynamite_02s.jpg,536,dynamite,dynamite,val
7790,images_THINGS/object_images/dynamite/dynamite_03s.jpg,536,dynamite,dynamite,val
7791,images_THINGS/object_images/dynamite/dynamite_04s.jpg,536,dynamite,dynamite,train
7792,images_THINGS/object_images/dynamite/dynamite_05s.jpg,536,dynamite,dynamite,train
7793,images_THINGS/object_images/dynamite/dynamite_06s.jpg,536,dynamite,dynamite,train
7794,images_THINGS/object_images/dynamite/dynamite_07s.jpg,536,dynamite,dynamite,train
7795,images_THINGS/object_images/dynamite/dynamite_08s.jpg,536,dynamite,dynamite,train
7796,images_THINGS/object_images/dynamite/dynamite_09s.jpg,536,dynamite,dynamite,train
7797,images_THINGS/object_images/dynamite/dynamite_10s.jpg,536,dynamite,dynamite,train
7798,images_THINGS/object_images/dynamite/dynamite_11s.jpg,536,dynamite,dynamite,test
7799,images_THINGS/object_images/dynamite/dynamite_12s.jpg,536,dynamite,dynamite,train
7800,images_THINGS/object_images/dynamite/dynamite_13s.jpg,536,dynamite,dynamite,train
7801,images_THINGS/object_images/eagle/eagle_01b.jpg,537,eagle,eagle,train
7802,images_THINGS/object_images/eagle/eagle_02s.jpg,537,eagle,eagle,train
7803,images_THINGS/object_images/eagle/eagle_03s.jpg,537,eagle,eagle,train
7804,images_THINGS/object_images/eagle/eagle_04s.jpg,537,eagle,eagle,test
7805,images_THINGS/object_images/eagle/eagle_05s.jpg,537,eagle,eagle,train
7806,images_THINGS/object_images/eagle/eagle_06s.jpg,537,eagle,eagle,train
7807,images_THINGS/object_images/eagle/eagle_07s.jpg,537,eagle,eagle,train
7808,images_THINGS/object_images/eagle/eagle_08s.jpg,537,eagle,eagle,train
7809,images_THINGS/object_images/eagle/eagle_09s.jpg,537,eagle,eagle,test
7810,images_THINGS/object_images/eagle/eagle_10s.jpg,537,eagle,eagle,val
7811,images_THINGS/object_images/eagle/eagle_11s.jpg,537,eagle,eagle,train
7812,images_THINGS/object_images/eagle/eagle_12s.jpg,537,eagle,eagle,train
7813,images_THINGS/object_images/eagle/eagle_13s.jpg,537,eagle,eagle,train
7814,images_THINGS/object_images/eagle/eagle_14s.jpg,537,eagle,eagle,train
7815,images_THINGS/object_images/eagle/eagle_15s.jpg,537,eagle,eagle,train
7816,images_THINGS/object_images/eagle/eagle_16s.jpg,537,eagle,eagle,train
7817,images_THINGS/object_images/eagle/eagle_17s.jpg,537,eagle,eagle,train
7818,images_THINGS/object_images/eagle/eagle_18s.jpg,537,eagle,eagle,val
7819,images_THINGS/object_images/eagle/eagle_19s.jpg,537,eagle,eagle,train
7820,images_THINGS/object_images/eagle/eagle_20s.jpg,537,eagle,eagle,train
7821,images_THINGS/object_images/eagle/eagle_21s.jpg,537,eagle,eagle,val
7822,images_THINGS/object_images/ear/ear_01b.jpg,538,ear,ear,val
7823,images_THINGS/object_images/ear/ear_02s.jpg,538,ear,ear,train
7824,images_THINGS/object_images/ear/ear_03s.jpg,538,ear,ear,train
7825,images_THINGS/object_images/ear/ear_04s.jpg,538,ear,ear,test
7826,images_THINGS/object_images/ear/ear_05s.jpg,538,ear,ear,train
7827,images_THINGS/object_images/ear/ear_06s.jpg,538,ear,ear,train
7828,images_THINGS/object_images/ear/ear_07s.jpg,538,ear,ear,train
7829,images_THINGS/object_images/ear/ear_08s.jpg,538,ear,ear,train
7830,images_THINGS/object_images/ear/ear_09s.jpg,538,ear,ear,train
7831,images_THINGS/object_images/ear/ear_10s.jpg,538,ear,ear,train
7832,images_THINGS/object_images/ear/ear_11s.jpg,538,ear,ear,test
7833,images_THINGS/object_images/ear/ear_12s.jpg,538,ear,ear,val
7834,images_THINGS/object_images/earplug/earplug_01b.jpg,539,earplug,earplug,test
7835,images_THINGS/object_images/earplug/earplug_02s.jpg,539,earplug,earplug,train
7836,images_THINGS/object_images/earplug/earplug_03s.jpg,539,earplug,earplug,train
7837,images_THINGS/object_images/earplug/earplug_04s.jpg,539,earplug,earplug,train
7838,images_THINGS/object_images/earplug/earplug_05s.jpg,539,earplug,earplug,test
7839,images_THINGS/object_images/earplug/earplug_06s.jpg,539,earplug,earplug,train
7840,images_THINGS/object_images/earplug/earplug_07s.jpg,539,earplug,earplug,val
7841,images_THINGS/object_images/earplug/earplug_08s.jpg,539,earplug,earplug,train
7842,images_THINGS/object_images/earplug/earplug_09s.jpg,539,earplug,earplug,train
7843,images_THINGS/object_images/earplug/earplug_10s.jpg,539,earplug,earplug,train
7844,images_THINGS/object_images/earplug/earplug_11s.jpg,539,earplug,earplug,train
7845,images_THINGS/object_images/earplug/earplug_12s.jpg,539,earplug,earplug,val
7846,images_THINGS/object_images/earplug/earplug_13s.jpg,539,earplug,earplug,train
7847,images_THINGS/object_images/earring/earring_01b.jpg,540,earring,earring,train
7848,images_THINGS/object_images/earring/earring_02s.jpg,540,earring,earring,test
7849,images_THINGS/object_images/earring/earring_03n.jpg,540,earring,earring,test
7850,images_THINGS/object_images/earring/earring_04n.jpg,540,earring,earring,train
7851,images_THINGS/object_images/earring/earring_05s.jpg,540,earring,earring,val
7852,images_THINGS/object_images/earring/earring_06n.jpg,540,earring,earring,val
7853,images_THINGS/object_images/earring/earring_07n.jpg,540,earring,earring,train
7854,images_THINGS/object_images/earring/earring_08n.jpg,540,earring,earring,val
7855,images_THINGS/object_images/earring/earring_09s.jpg,540,earring,earring,train
7856,images_THINGS/object_images/earring/earring_10s.jpg,540,earring,earring,train
7857,images_THINGS/object_images/earring/earring_11n.jpg,540,earring,earring,train
7858,images_THINGS/object_images/earring/earring_12s.jpg,540,earring,earring,test
7859,images_THINGS/object_images/earring/earring_13n.jpg,540,earring,earring,train
7860,images_THINGS/object_images/earring/earring_14n.jpg,540,earring,earring,train
7861,images_THINGS/object_images/earring/earring_15n.jpg,540,earring,earring,train
7862,images_THINGS/object_images/earring/earring_16n.jpg,540,earring,earring,train
7863,images_THINGS/object_images/earwig/earwig_01b.jpg,541,earwig,earwig,test
7864,images_THINGS/object_images/earwig/earwig_02s.jpg,541,earwig,earwig,train
7865,images_THINGS/object_images/earwig/earwig_03s.jpg,541,earwig,earwig,train
7866,images_THINGS/object_images/earwig/earwig_04s.jpg,541,earwig,earwig,train
7867,images_THINGS/object_images/earwig/earwig_05s.jpg,541,earwig,earwig,train
7868,images_THINGS/object_images/earwig/earwig_06n.jpg,541,earwig,earwig,train
7869,images_THINGS/object_images/earwig/earwig_07n.jpg,541,earwig,earwig,train
7870,images_THINGS/object_images/earwig/earwig_08n.jpg,541,earwig,earwig,train
7871,images_THINGS/object_images/earwig/earwig_09s.jpg,541,earwig,earwig,val
7872,images_THINGS/object_images/earwig/earwig_10n.jpg,541,earwig,earwig,train
7873,images_THINGS/object_images/earwig/earwig_11s.jpg,541,earwig,earwig,train
7874,images_THINGS/object_images/earwig/earwig_12s.jpg,541,earwig,earwig,train
7875,images_THINGS/object_images/earwig/earwig_13n.jpg,541,earwig,earwig,test
7876,images_THINGS/object_images/earwig/earwig_14n.jpg,541,earwig,earwig,train
7877,images_THINGS/object_images/easel/easel_01b.jpg,542,easel,easel,train
7878,images_THINGS/object_images/easel/easel_02s.jpg,542,easel,easel,train
7879,images_THINGS/object_images/easel/easel_03s.jpg,542,easel,easel,test
7880,images_THINGS/object_images/easel/easel_04s.jpg,542,easel,easel,train
7881,images_THINGS/object_images/easel/easel_05s.jpg,542,easel,easel,train
7882,images_THINGS/object_images/easel/easel_06s.jpg,542,easel,easel,train
7883,images_THINGS/object_images/easel/easel_07s.jpg,542,easel,easel,test
7884,images_THINGS/object_images/easel/easel_08s.jpg,542,easel,easel,val
7885,images_THINGS/object_images/easel/easel_09s.jpg,542,easel,easel,val
7886,images_THINGS/object_images/easel/easel_10s.jpg,542,easel,easel,train
7887,images_THINGS/object_images/easel/easel_11s.jpg,542,easel,easel,train
7888,images_THINGS/object_images/easel/easel_12s.jpg,542,easel,easel,val
7889,images_THINGS/object_images/easel/easel_13s.jpg,542,easel,easel,train
7890,images_THINGS/object_images/easel/easel_14s.jpg,542,easel,easel,train
7891,images_THINGS/object_images/easel/easel_15s.jpg,542,easel,easel,train
7892,images_THINGS/object_images/easel/easel_16s.jpg,542,easel,easel,test
7893,images_THINGS/object_images/easter_egg/easter_egg_01b.jpg,543,easter egg,easter_egg,train
7894,images_THINGS/object_images/easter_egg/easter_egg_02s.jpg,543,easter egg,easter_egg,train
7895,images_THINGS/object_images/easter_egg/easter_egg_03s.jpg,543,easter egg,easter_egg,train
7896,images_THINGS/object_images/easter_egg/easter_egg_04s.jpg,543,easter egg,easter_egg,val
7897,images_THINGS/object_images/easter_egg/easter_egg_05s.jpg,543,easter egg,easter_egg,train
7898,images_THINGS/object_images/easter_egg/easter_egg_06s.jpg,543,easter egg,easter_egg,train
7899,images_THINGS/object_images/easter_egg/easter_egg_07s.jpg,543,easter egg,easter_egg,train
7900,images_THINGS/object_images/easter_egg/easter_egg_08s.jpg,543,easter egg,easter_egg,test
7901,images_THINGS/object_images/easter_egg/easter_egg_09s.jpg,543,easter egg,easter_egg,train
7902,images_THINGS/object_images/easter_egg/easter_egg_10s.jpg,543,easter egg,easter_egg,train
7903,images_THINGS/object_images/easter_egg/easter_egg_11s.jpg,543,easter egg,easter_egg,train
7904,images_THINGS/object_images/easter_egg/easter_egg_12s.jpg,543,easter egg,easter_egg,val
7905,images_THINGS/object_images/easter_egg/easter_egg_13s.jpg,543,easter egg,easter_egg,train
7906,images_THINGS/object_images/easter_egg/easter_egg_14s.jpg,543,easter egg,easter_egg,train
7907,images_THINGS/object_images/easter_egg/easter_egg_15s.jpg,543,easter egg,easter_egg,train
7908,images_THINGS/object_images/eclair/eclair_01b.jpg,544,eclair,eclair,train
7909,images_THINGS/object_images/eclair/eclair_02s.jpg,544,eclair,eclair,train
7910,images_THINGS/object_images/eclair/eclair_03s.jpg,544,eclair,eclair,train
7911,images_THINGS/object_images/eclair/eclair_04s.jpg,544,eclair,eclair,val
7912,images_THINGS/object_images/eclair/eclair_05s.jpg,544,eclair,eclair,train
7913,images_THINGS/object_images/eclair/eclair_06s.jpg,544,eclair,eclair,train
7914,images_THINGS/object_images/eclair/eclair_07s.jpg,544,eclair,eclair,train
7915,images_THINGS/object_images/eclair/eclair_08s.jpg,544,eclair,eclair,train
7916,images_THINGS/object_images/eclair/eclair_09s.jpg,544,eclair,eclair,test
7917,images_THINGS/object_images/eclair/eclair_10s.jpg,544,eclair,eclair,train
7918,images_THINGS/object_images/eclair/eclair_11s.jpg,544,eclair,eclair,test
7919,images_THINGS/object_images/eclair/eclair_12s.jpg,544,eclair,eclair,train
7920,images_THINGS/object_images/eclair/eclair_13s.jpg,544,eclair,eclair,train
7921,images_THINGS/object_images/eclair/eclair_14s.jpg,544,eclair,eclair,val
7922,images_THINGS/object_images/eel/eel_01b.jpg,545,eel,eel,test
7923,images_THINGS/object_images/eel/eel_02s.jpg,545,eel,eel,val
7924,images_THINGS/object_images/eel/eel_03s.jpg,545,eel,eel,train
7925,images_THINGS/object_images/eel/eel_04s.jpg,545,eel,eel,train
7926,images_THINGS/object_images/eel/eel_05s.jpg,545,eel,eel,train
7927,images_THINGS/object_images/eel/eel_06s.jpg,545,eel,eel,train
7928,images_THINGS/object_images/eel/eel_07s.jpg,545,eel,eel,train
7929,images_THINGS/object_images/eel/eel_08s.jpg,545,eel,eel,train
7930,images_THINGS/object_images/eel/eel_09s.jpg,545,eel,eel,val
7931,images_THINGS/object_images/eel/eel_10s.jpg,545,eel,eel,train
7932,images_THINGS/object_images/eel/eel_11s.jpg,545,eel,eel,train
7933,images_THINGS/object_images/eel/eel_12s.jpg,545,eel,eel,test
7934,images_THINGS/object_images/egg/egg_01b.jpg,546,egg,egg,test
7935,images_THINGS/object_images/egg/egg_02s.jpg,546,egg,egg,train
7936,images_THINGS/object_images/egg/egg_03s.jpg,546,egg,egg,val
7937,images_THINGS/object_images/egg/egg_04s.jpg,546,egg,egg,train
7938,images_THINGS/object_images/egg/egg_05s.jpg,546,egg,egg,train
7939,images_THINGS/object_images/egg/egg_06s.jpg,546,egg,egg,train
7940,images_THINGS/object_images/egg/egg_07s.jpg,546,egg,egg,train
7941,images_THINGS/object_images/egg/egg_08s.jpg,546,egg,egg,val
7942,images_THINGS/object_images/egg/egg_09s.jpg,546,egg,egg,train
7943,images_THINGS/object_images/egg/egg_10s.jpg,546,egg,egg,train
7944,images_THINGS/object_images/egg/egg_11s.jpg,546,egg,egg,train
7945,images_THINGS/object_images/egg/egg_12s.jpg,546,egg,egg,train
7946,images_THINGS/object_images/egg/egg_13s.jpg,546,egg,egg,train
7947,images_THINGS/object_images/egg/egg_14s.jpg,546,egg,egg,train
7948,images_THINGS/object_images/egg/egg_15s.jpg,546,egg,egg,train
7949,images_THINGS/object_images/egg_roll/egg_roll_01b.jpg,547,egg roll,egg_roll,train
7950,images_THINGS/object_images/egg_roll/egg_roll_02s.jpg,547,egg roll,egg_roll,train
7951,images_THINGS/object_images/egg_roll/egg_roll_03n.jpg,547,egg roll,egg_roll,val
7952,images_THINGS/object_images/egg_roll/egg_roll_04s.jpg,547,egg roll,egg_roll,train
7953,images_THINGS/object_images/egg_roll/egg_roll_05s.jpg,547,egg roll,egg_roll,train
7954,images_THINGS/object_images/egg_roll/egg_roll_06s.jpg,547,egg roll,egg_roll,test
7955,images_THINGS/object_images/egg_roll/egg_roll_07n.jpg,547,egg roll,egg_roll,train
7956,images_THINGS/object_images/egg_roll/egg_roll_08n.jpg,547,egg roll,egg_roll,train
7957,images_THINGS/object_images/egg_roll/egg_roll_09n.jpg,547,egg roll,egg_roll,test
7958,images_THINGS/object_images/egg_roll/egg_roll_10s.jpg,547,egg roll,egg_roll,train
7959,images_THINGS/object_images/egg_roll/egg_roll_11s.jpg,547,egg roll,egg_roll,train
7960,images_THINGS/object_images/egg_roll/egg_roll_12n.jpg,547,egg roll,egg_roll,val
7961,images_THINGS/object_images/eggbeater/eggbeater_01b.jpg,548,eggbeater,eggbeater,train
7962,images_THINGS/object_images/eggbeater/eggbeater_02s.jpg,548,eggbeater,eggbeater,train
7963,images_THINGS/object_images/eggbeater/eggbeater_03s.jpg,548,eggbeater,eggbeater,val
7964,images_THINGS/object_images/eggbeater/eggbeater_04s.jpg,548,eggbeater,eggbeater,train
7965,images_THINGS/object_images/eggbeater/eggbeater_05s.jpg,548,eggbeater,eggbeater,train
7966,images_THINGS/object_images/eggbeater/eggbeater_06s.jpg,548,eggbeater,eggbeater,test
7967,images_THINGS/object_images/eggbeater/eggbeater_07s.jpg,548,eggbeater,eggbeater,test
7968,images_THINGS/object_images/eggbeater/eggbeater_08s.jpg,548,eggbeater,eggbeater,train
7969,images_THINGS/object_images/eggbeater/eggbeater_09s.jpg,548,eggbeater,eggbeater,test
7970,images_THINGS/object_images/eggbeater/eggbeater_10s.jpg,548,eggbeater,eggbeater,train
7971,images_THINGS/object_images/eggbeater/eggbeater_11s.jpg,548,eggbeater,eggbeater,train
7972,images_THINGS/object_images/eggbeater/eggbeater_12s.jpg,548,eggbeater,eggbeater,val
7973,images_THINGS/object_images/eggbeater/eggbeater_13s.jpg,548,eggbeater,eggbeater,train
7974,images_THINGS/object_images/eggbeater/eggbeater_14s.jpg,548,eggbeater,eggbeater,train
7975,images_THINGS/object_images/eggbeater/eggbeater_15s.jpg,548,eggbeater,eggbeater,train
7976,images_THINGS/object_images/eggbeater/eggbeater_16s.jpg,548,eggbeater,eggbeater,train
7977,images_THINGS/object_images/eggbeater/eggbeater_17s.jpg,548,eggbeater,eggbeater,val
7978,images_THINGS/object_images/eggnog/eggnog_01b.jpg,549,eggnog,eggnog,train
7979,images_THINGS/object_images/eggnog/eggnog_02s.jpg,549,eggnog,eggnog,train
7980,images_THINGS/object_images/eggnog/eggnog_03s.jpg,549,eggnog,eggnog,train
7981,images_THINGS/object_images/eggnog/eggnog_04s.jpg,549,eggnog,eggnog,val
7982,images_THINGS/object_images/eggnog/eggnog_05s.jpg,549,eggnog,eggnog,train
7983,images_THINGS/object_images/eggnog/eggnog_06s.jpg,549,eggnog,eggnog,train
7984,images_THINGS/object_images/eggnog/eggnog_07s.jpg,549,eggnog,eggnog,train
7985,images_THINGS/object_images/eggnog/eggnog_08s.jpg,549,eggnog,eggnog,test
7986,images_THINGS/object_images/eggnog/eggnog_09s.jpg,549,eggnog,eggnog,train
7987,images_THINGS/object_images/eggnog/eggnog_10s.jpg,549,eggnog,eggnog,val
7988,images_THINGS/object_images/eggnog/eggnog_11s.jpg,549,eggnog,eggnog,train
7989,images_THINGS/object_images/eggnog/eggnog_12s.jpg,549,eggnog,eggnog,test
7990,images_THINGS/object_images/eggplant/eggplant_01b.jpg,550,eggplant,eggplant,test
7991,images_THINGS/object_images/eggplant/eggplant_02s.jpg,550,eggplant,eggplant,val
7992,images_THINGS/object_images/eggplant/eggplant_03s.jpg,550,eggplant,eggplant,train
7993,images_THINGS/object_images/eggplant/eggplant_04s.jpg,550,eggplant,eggplant,train
7994,images_THINGS/object_images/eggplant/eggplant_05n.jpg,550,eggplant,eggplant,train
7995,images_THINGS/object_images/eggplant/eggplant_06s.jpg,550,eggplant,eggplant,train
7996,images_THINGS/object_images/eggplant/eggplant_07s.jpg,550,eggplant,eggplant,train
7997,images_THINGS/object_images/eggplant/eggplant_08s.jpg,550,eggplant,eggplant,train
7998,images_THINGS/object_images/eggplant/eggplant_09s.jpg,550,eggplant,eggplant,test
7999,images_THINGS/object_images/eggplant/eggplant_10s.jpg,550,eggplant,eggplant,train
8000,images_THINGS/object_images/eggplant/eggplant_11s.jpg,550,eggplant,eggplant,train
8001,images_THINGS/object_images/eggplant/eggplant_12s.jpg,550,eggplant,eggplant,val
8002,images_THINGS/object_images/eggshell/eggshell_01b.jpg,551,eggshell,eggshell,train
8003,images_THINGS/object_images/eggshell/eggshell_02s.jpg,551,eggshell,eggshell,train
8004,images_THINGS/object_images/eggshell/eggshell_03s.jpg,551,eggshell,eggshell,train
8005,images_THINGS/object_images/eggshell/eggshell_04s.jpg,551,eggshell,eggshell,train
8006,images_THINGS/object_images/eggshell/eggshell_05s.jpg,551,eggshell,eggshell,val
8007,images_THINGS/object_images/eggshell/eggshell_06s.jpg,551,eggshell,eggshell,train
8008,images_THINGS/object_images/eggshell/eggshell_07s.jpg,551,eggshell,eggshell,test
8009,images_THINGS/object_images/eggshell/eggshell_08s.jpg,551,eggshell,eggshell,train
8010,images_THINGS/object_images/eggshell/eggshell_09s.jpg,551,eggshell,eggshell,val
8011,images_THINGS/object_images/eggshell/eggshell_10s.jpg,551,eggshell,eggshell,train
8012,images_THINGS/object_images/eggshell/eggshell_11s.jpg,551,eggshell,eggshell,train
8013,images_THINGS/object_images/eggshell/eggshell_12s.jpg,551,eggshell,eggshell,train
8014,images_THINGS/object_images/eggshell/eggshell_13s.jpg,551,eggshell,eggshell,train
8015,images_THINGS/object_images/eggshell/eggshell_14s.jpg,551,eggshell,eggshell,test
8016,images_THINGS/object_images/elbow/elbow_01b.jpg,552,elbow,elbow,test
8017,images_THINGS/object_images/elbow/elbow_02s.jpg,552,elbow,elbow,train
8018,images_THINGS/object_images/elbow/elbow_03s.jpg,552,elbow,elbow,train
8019,images_THINGS/object_images/elbow/elbow_04s.jpg,552,elbow,elbow,train
8020,images_THINGS/object_images/elbow/elbow_05s.jpg,552,elbow,elbow,train
8021,images_THINGS/object_images/elbow/elbow_06s.jpg,552,elbow,elbow,val
8022,images_THINGS/object_images/elbow/elbow_07s.jpg,552,elbow,elbow,val
8023,images_THINGS/object_images/elbow/elbow_08s.jpg,552,elbow,elbow,train
8024,images_THINGS/object_images/elbow/elbow_09s.jpg,552,elbow,elbow,train
8025,images_THINGS/object_images/elbow/elbow_10s.jpg,552,elbow,elbow,test
8026,images_THINGS/object_images/elbow/elbow_11s.jpg,552,elbow,elbow,train
8027,images_THINGS/object_images/elbow/elbow_12s.jpg,552,elbow,elbow,train
8028,images_THINGS/object_images/elbow/elbow_13s.jpg,552,elbow,elbow,train
8029,images_THINGS/object_images/elbow/elbow_14s.jpg,552,elbow,elbow,train
8030,images_THINGS/object_images/electric_chair/electric_chair_01b.jpg,553,electric chair,electric_chair,val
8031,images_THINGS/object_images/electric_chair/electric_chair_02s.jpg,553,electric chair,electric_chair,train
8032,images_THINGS/object_images/electric_chair/electric_chair_03s.jpg,553,electric chair,electric_chair,train
8033,images_THINGS/object_images/electric_chair/electric_chair_04s.jpg,553,electric chair,electric_chair,train
8034,images_THINGS/object_images/electric_chair/electric_chair_05s.jpg,553,electric chair,electric_chair,train
8035,images_THINGS/object_images/electric_chair/electric_chair_06s.jpg,553,electric chair,electric_chair,train
8036,images_THINGS/object_images/electric_chair/electric_chair_07s.jpg,553,electric chair,electric_chair,train
8037,images_THINGS/object_images/electric_chair/electric_chair_08s.jpg,553,electric chair,electric_chair,val
8038,images_THINGS/object_images/electric_chair/electric_chair_09s.jpg,553,electric chair,electric_chair,train
8039,images_THINGS/object_images/electric_chair/electric_chair_10s.jpg,553,electric chair,electric_chair,train
8040,images_THINGS/object_images/electric_chair/electric_chair_11s.jpg,553,electric chair,electric_chair,test
8041,images_THINGS/object_images/electric_chair/electric_chair_12s.jpg,553,electric chair,electric_chair,train
8042,images_THINGS/object_images/elephant/elephant_01b.jpg,554,elephant,elephant,train
8043,images_THINGS/object_images/elephant/elephant_02n.jpg,554,elephant,elephant,train
8044,images_THINGS/object_images/elephant/elephant_03n.jpg,554,elephant,elephant,val
8045,images_THINGS/object_images/elephant/elephant_04n.jpg,554,elephant,elephant,val
8046,images_THINGS/object_images/elephant/elephant_05n.jpg,554,elephant,elephant,train
8047,images_THINGS/object_images/elephant/elephant_06n.jpg,554,elephant,elephant,train
8048,images_THINGS/object_images/elephant/elephant_07n.jpg,554,elephant,elephant,train
8049,images_THINGS/object_images/elephant/elephant_08n.jpg,554,elephant,elephant,train
8050,images_THINGS/object_images/elephant/elephant_09n.jpg,554,elephant,elephant,test
8051,images_THINGS/object_images/elephant/elephant_10n.jpg,554,elephant,elephant,test
8052,images_THINGS/object_images/elephant/elephant_11n.jpg,554,elephant,elephant,train
8053,images_THINGS/object_images/elephant/elephant_12n.jpg,554,elephant,elephant,train
8054,images_THINGS/object_images/emerald/emerald_01b.jpg,555,emerald,emerald,val
8055,images_THINGS/object_images/emerald/emerald_02s.jpg,555,emerald,emerald,val
8056,images_THINGS/object_images/emerald/emerald_03s.jpg,555,emerald,emerald,train
8057,images_THINGS/object_images/emerald/emerald_04s.jpg,555,emerald,emerald,train
8058,images_THINGS/object_images/emerald/emerald_05n.jpg,555,emerald,emerald,train
8059,images_THINGS/object_images/emerald/emerald_06s.jpg,555,emerald,emerald,test
8060,images_THINGS/object_images/emerald/emerald_07s.jpg,555,emerald,emerald,train
8061,images_THINGS/object_images/emerald/emerald_08n.jpg,555,emerald,emerald,train
8062,images_THINGS/object_images/emerald/emerald_09s.jpg,555,emerald,emerald,train
